athlete_id,date,time_s,heart_rate_bpm,speed_kmh
A004,2026-11-09,1635,175.0,11.55
A004,2026-11-09,1636,174.0,9.3
A004,2026-11-09,1637,173.0,10.08
A004,2026-11-09,1638,176.0,10.56
A004,2026-11-09,1639,174.0,10.38
A004,2026-11-09,1640,173.0,10.1
A004,2026-11-09,1641,179.0,10.31
A004,2026-11-09,1642,170.0,9.67
A004,2026-11-09,1643,174.0,10.59
A004,2026-11-09,1644,171.0,10.33
A004,2026-11-09,1645,172.0,9.01
A004,2026-11-09,1646,172.0,9.68
A004,2026-11-09,1647,174.0,8.53
A004,2026-11-09,1648,171.0,10.33
A004,2026-11-09,1649,171.0,9.52
A004,2026-11-09,1650,171.0,10.16
A004,2026-11-09,1651,169.0,9.25
A004,2026-11-09,1652,172.0,8.17
A004,2026-11-09,1653,171.0,10.84
A004,2026-11-09,1654,171.0,9.3
A004,2026-11-09,1655,170.0,8.59
A004,2026-11-09,1656,169.0,9.85
A004,2026-11-09,1657,172.0,10.35
A004,2026-11-09,1658,172.0,8.98
A004,2026-11-09,1659,172.0,9.01
A004,2026-11-09,1660,170.0,9.19
A004,2026-11-09,1661,172.0,8.35
A004,2026-11-09,1662,168.0,8.57
A004,2026-11-09,1663,168.0,10.03
A004,2026-11-09,1664,171.0,8.86
A004,2026-11-09,1665,170.0,8.41
A004,2026-11-09,1666,167.0,8.61
A004,2026-11-09,1667,166.0,9.51
A004,2026-11-09,1668,167.0,7.65
A004,2026-11-09,1669,166.0,8.97
A004,2026-11-09,1670,171.0,10.27
A004,2026-11-09,1671,169.0,9.99
A004,2026-11-09,1672,165.0,9.1
A004,2026-11-09,1673,165.0,9.52
A004,2026-11-09,1674,165.0,9.5
A004,2026-11-09,1675,165.0,8.62
A004,2026-11-09,1676,166.0,9.23
A004,2026-11-09,1677,169.0,9.73
A004,2026-11-09,1678,164.0,7.89
A004,2026-11-09,1679,171.0,8.98
A004,2026-11-09,1680,164.0,8.83
A004,2026-11-09,1681,163.0,8.66
A004,2026-11-09,1682,169.0,8.6
A004,2026-11-09,1683,168.0,8.72
A004,2026-11-09,1684,165.0,8.76
A004,2026-11-09,1685,166.0,9.23
A004,2026-11-09,1686,166.0,8.83
A004,2026-11-09,1687,166.0,8.43
A004,2026-11-09,1688,163.0,8.03
A004,2026-11-09,1689,160.0,8.24
A004,2026-11-09,1690,164.0,8.67
A004,2026-11-09,1691,169.0,8.09
A004,2026-11-09,1692,169.0,9.08
A004,2026-11-09,1693,165.0,8.76
A004,2026-11-09,1694,163.0,9.19
A004,2026-11-09,1695,166.0,8.12
A004,2026-11-09,1696,166.0,8.0
A004,2026-11-09,1697,166.0,9.18
A004,2026-11-09,1698,160.0,8.58
A004,2026-11-09,1699,172.0,8.38
A004,2026-11-09,1700,168.0,8.92
A004,2026-11-09,1701,165.0,8.91
A004,2026-11-09,1702,164.0,7.76
A004,2026-11-09,1703,167.0,9.35
A004,2026-11-09,1704,166.0,8.28
A004,2026-11-09,1705,166.0,9.55
A004,2026-11-09,1706,166.0,7.74
A004,2026-11-09,1707,165.0,8.74
A004,2026-11-09,1708,166.0,8.45
A004,2026-11-09,1709,167.0,7.38
A004,2026-11-09,1710,,8.97
A004,2026-11-09,1711,166.0,7.44
A004,2026-11-09,1712,169.0,8.43
A004,2026-11-09,1713,163.0,9.28
A004,2026-11-09,1714,165.0,8.31
A004,2026-11-09,1715,166.0,8.1
A004,2026-11-09,1716,165.0,9.14
A004,2026-11-09,1717,166.0,8.53
A004,2026-11-09,1718,169.0,8.45
A004,2026-11-09,1719,166.0,9.48
A004,2026-11-09,1720,163.0,8.03
A004,2026-11-09,1721,166.0,8.48
A004,2026-11-09,1722,167.0,9.29
A004,2026-11-09,1723,167.0,8.06
A004,2026-11-09,1724,169.0,9.88
A004,2026-11-09,1725,169.0,8.71
A004,2026-11-09,1726,168.0,9.39
A004,2026-11-09,1727,166.0,9.41
A004,2026-11-09,1728,167.0,8.82
A004,2026-11-09,1729,167.0,8.65
A004,2026-11-09,1730,168.0,8.94
A004,2026-11-09,1731,170.0,9.42
A004,2026-11-09,1732,170.0,8.43
A004,2026-11-09,1733,171.0,8.32
A004,2026-11-09,1734,169.0,9.96
A004,2026-11-09,1735,172.0,8.66
A004,2026-11-09,1736,171.0,9.35
A004,2026-11-09,1737,170.0,9.04
A004,2026-11-09,1738,171.0,9.1
A004,2026-11-09,1739,169.0,10.08
A004,2026-11-09,1740,166.0,9.21
A004,2026-11-09,1741,170.0,9.08
A004,2026-11-09,1742,173.0,9.16
A004,2026-11-09,1743,171.0,9.05
A004,2026-11-09,1744,171.0,8.99
A004,2026-11-09,1745,170.0,9.12
A004,2026-11-09,1746,168.0,10.46
A004,2026-11-09,1747,175.0,9.92
A004,2026-11-09,1748,172.0,9.32
A004,2026-11-09,1749,172.0,10.15
A004,2026-11-09,1750,172.0,8.65
A004,2026-11-09,1751,176.0,10.46
A004,2026-11-09,1752,175.0,10.45
A004,2026-11-09,1753,172.0,11.05
A004,2026-11-09,1754,176.0,10.35
A004,2026-11-09,1755,174.0,10.05
A004,2026-11-09,1756,173.0,10.6
A004,2026-11-09,1757,174.0,9.48
A004,2026-11-09,1758,174.0,9.66
A004,2026-11-09,1759,173.0,9.9
A004,2026-11-09,1760,177.0,10.79
A004,2026-11-09,1761,175.0,9.5
A004,2026-11-09,1762,177.0,9.47
A004,2026-11-09,1763,177.0,10.23
A004,2026-11-09,1764,178.0,10.56
A004,2026-11-09,1765,173.0,9.74
A004,2026-11-09,1766,176.0,10.61
A004,2026-11-09,1767,179.0,11.07
A004,2026-11-09,1768,175.0,11.0
A004,2026-11-09,1769,179.0,10.53
A004,2026-11-09,1770,176.0,10.31
A004,2026-11-09,1771,179.0,11.44
A004,2026-11-09,1772,182.0,10.45
A004,2026-11-09,1773,181.0,11.04
A004,2026-11-09,1774,176.0,11.69
A004,2026-11-09,1775,181.0,11.06
A004,2026-11-09,1776,184.0,9.99
A004,2026-11-09,1777,186.0,9.89
A004,2026-11-09,1778,181.0,10.49
A004,2026-11-09,1779,178.0,11.13
A004,2026-11-09,1780,182.0,11.01
A004,2026-11-09,1781,184.0,12.1
A004,2026-11-09,1782,181.0,11.08
A004,2026-11-09,1783,184.0,10.66
A004,2026-11-09,1784,180.0,10.21
A004,2026-11-09,1785,183.0,11.63
A004,2026-11-09,1786,178.0,10.96
A004,2026-11-09,1787,181.0,10.09
A004,2026-11-09,1788,183.0,11.05
A004,2026-11-09,1789,183.0,10.47
A004,2026-11-09,1790,181.0,10.85
A004,2026-11-09,1791,183.0,11.14
A004,2026-11-09,1792,185.0,10.63
A004,2026-11-09,1793,184.0,10.91
A004,2026-11-09,1794,185.0,10.79
A004,2026-11-09,1795,186.0,10.83
A004,2026-11-09,1796,184.0,10.69
A004,2026-11-09,1797,188.0,11.04
A004,2026-11-09,1798,183.0,10.82
A004,2026-11-09,1799,189.0,11.74
A004,2026-11-09,1800,188.0,11.54
A004,2026-11-09,1801,185.0,12.16
A004,2026-11-09,1802,186.0,12.61
A004,2026-11-09,1803,187.0,11.91
A004,2026-11-09,1804,188.0,11.8
A004,2026-11-09,1805,189.0,12.0
A004,2026-11-09,1806,184.0,11.86
A004,2026-11-09,1807,188.0,11.64
A004,2026-11-09,1808,183.0,11.61
A004,2026-11-09,1809,187.0,11.04
A004,2026-11-09,1810,191.0,12.18
A004,2026-11-09,1811,185.0,11.68
A004,2026-11-09,1812,185.0,12.59
A004,2026-11-09,1813,189.0,12.29
A004,2026-11-09,1814,191.0,11.38
A004,2026-11-09,1815,189.0,12.53
A004,2026-11-09,1816,185.0,10.26
A004,2026-11-09,1817,185.0,12.97
A004,2026-11-09,1818,189.0,11.03
A004,2026-11-09,1819,186.0,12.15
A004,2026-11-09,1820,189.0,12.12
A004,2026-11-09,1821,189.0,12.55
A004,2026-11-09,1822,188.0,11.7
A004,2026-11-09,1823,193.0,10.62
A004,2026-11-09,1824,191.0,11.72
A004,2026-11-09,1825,192.0,11.8
A004,2026-11-09,1826,191.0,10.71
A004,2026-11-09,1827,189.0,11.98
A004,2026-11-09,1828,189.0,11.31
A004,2026-11-09,1829,189.0,12.36
A004,2026-11-09,1830,191.0,11.83
A004,2026-11-09,1831,188.0,13.16
A004,2026-11-09,1832,193.0,11.83
A004,2026-11-09,1833,188.0,12.25
A004,2026-11-09,1834,190.0,11.87
A004,2026-11-09,1835,189.0,11.02
A004,2026-11-09,1836,189.0,11.88
A004,2026-11-09,1837,194.0,12.45
A004,2026-11-09,1838,189.0,12.36
A004,2026-11-09,1839,189.0,11.82
A004,2026-11-09,1840,189.0,11.12
A004,2026-11-09,1841,190.0,12.38
A004,2026-11-09,1842,190.0,12.24
A004,2026-11-09,1843,188.0,12.49
A004,2026-11-09,1844,189.0,11.82
A004,2026-11-09,1845,191.0,10.97
A004,2026-11-09,1846,192.0,12.29
A004,2026-11-09,1847,190.0,11.96
A004,2026-11-09,1848,190.0,12.79
A004,2026-11-09,1849,189.0,11.96
A004,2026-11-09,1850,188.0,11.91
A004,2026-11-09,1851,188.0,12.18
A004,2026-11-09,1852,186.0,11.56
A004,2026-11-09,1853,188.0,11.51
A004,2026-11-09,1854,191.0,11.83
A004,2026-11-09,1855,188.0,11.32
A004,2026-11-09,1856,188.0,11.72
A004,2026-11-09,1857,188.0,13.01
A004,2026-11-09,1858,191.0,12.45
A004,2026-11-09,1859,187.0,11.99
A004,2026-11-09,1860,189.0,12.72
A004,2026-11-09,1861,188.0,11.28
A004,2026-11-09,1862,188.0,13.25
A004,2026-11-09,1863,189.0,11.46
A004,2026-11-09,1864,188.0,12.91
A004,2026-11-09,1865,189.0,12.89
A004,2026-11-09,1866,188.0,10.62
A004,2026-11-09,1867,191.0,12.53
A004,2026-11-09,1868,187.0,11.45
A004,2026-11-09,1869,184.0,11.26
A004,2026-11-09,1870,188.0,11.89
A004,2026-11-09,1871,187.0,10.94
A004,2026-11-09,1872,187.0,11.82
A004,2026-11-09,1873,186.0,10.93
A004,2026-11-09,1874,182.0,11.57
A004,2026-11-09,1875,182.0,12.24
A004,2026-11-09,1876,189.0,11.64
A004,2026-11-09,1877,184.0,11.16
A004,2026-11-09,1878,187.0,11.67
A004,2026-11-09,1879,182.0,10.47
A004,2026-11-09,1880,183.0,10.78
A004,2026-11-09,1881,186.0,11.0
A004,2026-11-09,1882,,11.69
A004,2026-11-09,1883,185.0,11.43
A004,2026-11-09,1884,184.0,11.48
A004,2026-11-09,1885,183.0,11.11
A004,2026-11-09,1886,182.0,10.62
A004,2026-11-09,1887,181.0,11.95
A004,2026-11-09,1888,186.0,10.6
A004,2026-11-09,1889,186.0,11.24
A004,2026-11-09,1890,180.0,10.88
A004,2026-11-09,1891,180.0,11.25
A004,2026-11-09,1892,181.0,10.51
A004,2026-11-09,1893,182.0,11.47
A004,2026-11-09,1894,181.0,11.63
A004,2026-11-09,1895,182.0,11.36
A004,2026-11-09,1896,181.0,10.83
A004,2026-11-09,1897,180.0,10.43
A004,2026-11-09,1898,185.0,12.35
A004,2026-11-09,1899,179.0,10.02
A004,2026-11-09,1900,183.0,11.11
A004,2026-11-09,1901,183.0,10.74
A004,2026-11-09,1902,180.0,10.47
A004,2026-11-09,1903,175.0,10.58
A004,2026-11-09,1904,179.0,10.12
A004,2026-11-09,1905,177.0,10.64
A004,2026-11-09,1906,178.0,10.54
A004,2026-11-09,1907,176.0,11.92
A004,2026-11-09,1908,179.0,10.91
A004,2026-11-09,1909,179.0,10.54
A004,2026-11-09,1910,179.0,10.54
A004,2026-11-09,1911,176.0,11.26
A004,2026-11-09,1912,174.0,9.53
A004,2026-11-09,1913,177.0,9.97
A004,2026-11-09,1914,180.0,8.89
A004,2026-11-09,1915,176.0,10.33
A004,2026-11-09,1916,176.0,10.47
A004,2026-11-09,1917,175.0,9.32
A004,2026-11-09,1918,174.0,10.75
A004,2026-11-09,1919,176.0,9.41
A004,2026-11-09,1920,174.0,9.6
A004,2026-11-09,1921,175.0,9.84
A004,2026-11-09,1922,175.0,10.69
A004,2026-11-09,1923,174.0,9.18
A004,2026-11-09,1924,175.0,9.83
A004,2026-11-09,1925,171.0,10.09
A004,2026-11-09,1926,171.0,9.93
A004,2026-11-09,1927,173.0,9.91
A004,2026-11-09,1928,172.0,9.97
A004,2026-11-09,1929,171.0,9.15
A004,2026-11-09,1930,172.0,10.46
A004,2026-11-09,1931,173.0,9.34
A004,2026-11-09,1932,174.0,9.23
A004,2026-11-09,1933,174.0,10.15
A004,2026-11-09,1934,168.0,8.93
A004,2026-11-09,1935,168.0,9.47
A004,2026-11-09,1936,170.0,8.81
A004,2026-11-09,1937,170.0,10.73
A004,2026-11-09,1938,170.0,10.57
A004,2026-11-09,1939,169.0,9.09
A004,2026-11-09,1940,169.0,9.44
A004,2026-11-09,1941,170.0,9.1
A004,2026-11-09,1942,167.0,8.86
A004,2026-11-09,1943,174.0,9.11
A004,2026-11-09,1944,169.0,8.98
A004,2026-11-09,1945,171.0,8.07
A004,2026-11-09,1946,167.0,9.11
A004,2026-11-09,1947,169.0,8.9
A004,2026-11-09,1948,168.0,9.09
A004,2026-11-09,1949,170.0,8.83
A004,2026-11-09,1950,167.0,8.64
A004,2026-11-09,1951,171.0,9.36
A004,2026-11-09,1952,164.0,9.13
A004,2026-11-09,1953,169.0,9.63
A004,2026-11-09,1954,167.0,9.06
A004,2026-11-09,1955,165.0,8.63
A004,2026-11-09,1956,171.0,9.1
A004,2026-11-09,1957,170.0,7.52
A004,2026-11-09,1958,162.0,9.95
A004,2026-11-09,1959,167.0,8.84
A004,2026-11-09,1960,168.0,9.97
A004,2026-11-09,1961,167.0,8.12
A004,2026-11-09,1962,169.0,7.96
A004,2026-11-09,1963,169.0,8.83
A004,2026-11-09,1964,166.0,8.82
A004,2026-11-09,1965,170.0,8.79
A004,2026-11-09,1966,168.0,8.69
A004,2026-11-09,1967,165.0,8.19
A004,2026-11-09,1968,165.0,7.66
A004,2026-11-09,1969,168.0,8.71
A004,2026-11-09,1970,164.0,7.77
A004,2026-11-09,1971,165.0,7.7
A004,2026-11-09,1972,165.0,8.29
A004,2026-11-09,1973,166.0,8.77
A004,2026-11-09,1974,165.0,9.7
A004,2026-11-09,1975,163.0,9.1
A004,2026-11-09,1976,168.0,9.36
A004,2026-11-09,1977,164.0,8.89
A004,2026-11-09,1978,169.0,8.72
A004,2026-11-09,1979,166.0,10.0
A004,2026-11-09,1980,168.0,7.71
A004,2026-11-09,1981,166.0,8.25
A004,2026-11-09,1982,168.0,8.3
A004,2026-11-09,1983,166.0,9.04
A004,2026-11-09,1984,166.0,7.92
A004,2026-11-09,1985,168.0,8.97
A004,2026-11-09,1986,170.0,8.87
A004,2026-11-09,1987,165.0,9.01
A004,2026-11-09,1988,167.0,9.01
A004,2026-11-09,1989,166.0,9.46
A004,2026-11-09,1990,167.0,8.52
A004,2026-11-09,1991,166.0,8.88
A004,2026-11-09,1992,161.0,8.13
A004,2026-11-09,1993,165.0,8.0
A004,2026-11-09,1994,168.0,9.65
A004,2026-11-09,1995,164.0,8.12
A004,2026-11-09,1996,168.0,9.01
A004,2026-11-09,1997,167.0,8.95
A004,2026-11-09,1998,166.0,9.36
A004,2026-11-09,1999,168.0,7.67
A004,2026-11-09,2000,168.0,9.22
A004,2026-11-09,2001,167.0,8.67
A004,2026-11-09,2002,169.0,8.36
A004,2026-11-09,2003,167.0,8.59
A004,2026-11-09,2004,164.0,9.38
A004,2026-11-09,2005,166.0,9.22
A004,2026-11-09,2006,164.0,8.72
A004,2026-11-09,2007,169.0,8.14
A004,2026-11-09,2008,169.0,8.21
A004,2026-11-09,2009,170.0,9.32
A004,2026-11-09,2010,169.0,8.13
A004,2026-11-09,2011,170.0,8.85
A004,2026-11-09,2012,165.0,10.55
A004,2026-11-09,2013,168.0,9.25
A004,2026-11-09,2014,166.0,9.44
A004,2026-11-09,2015,168.0,8.39
A004,2026-11-09,2016,172.0,8.32
A004,2026-11-09,2017,172.0,9.56
A004,2026-11-09,2018,171.0,8.94
A004,2026-11-09,2019,169.0,9.85
A004,2026-11-09,2020,168.0,9.26
A004,2026-11-09,2021,171.0,11.34
A004,2026-11-09,2022,173.0,8.95
A004,2026-11-09,2023,171.0,9.5
A004,2026-11-09,2024,168.0,8.82
A004,2026-11-09,2025,171.0,10.01
A004,2026-11-09,2026,167.0,9.69
A004,2026-11-09,2027,173.0,8.88
A004,2026-11-09,2028,170.0,9.3
A004,2026-11-09,2029,170.0,10.35
A004,2026-11-09,2030,174.0,10.31
A004,2026-11-09,2031,174.0,8.75
A004,2026-11-09,2032,173.0,9.35
A004,2026-11-09,2033,177.0,10.76
A004,2026-11-09,2034,175.0,9.6
A004,2026-11-09,2035,172.0,9.85
A004,2026-11-09,2036,175.0,10.39
A004,2026-11-09,2037,174.0,9.02
A004,2026-11-09,2038,177.0,9.29
A004,2026-11-09,2039,175.0,9.7
A004,2026-11-09,2040,176.0,10.65
A004,2026-11-09,2041,172.0,10.53
A004,2026-11-09,2042,175.0,10.35
A004,2026-11-09,2043,175.0,9.83
A004,2026-11-09,2044,173.0,10.58
A004,2026-11-09,2045,174.0,9.81
A004,2026-11-09,2046,175.0,10.24
A004,2026-11-09,2047,175.0,10.43
A004,2026-11-09,2048,172.0,10.9
A004,2026-11-09,2049,174.0,9.84
A004,2026-11-09,2050,173.0,9.65
A004,2026-11-09,2051,175.0,10.63
A004,2026-11-09,2052,174.0,10.67
A004,2026-11-09,2053,173.0,9.51
A004,2026-11-09,2054,173.0,9.17
A004,2026-11-09,2055,174.0,10.55
A004,2026-11-09,2056,176.0,8.83
A004,2026-11-09,2057,175.0,8.79
A004,2026-11-09,2058,177.0,9.63
A004,2026-11-09,2059,176.0,9.79
A004,2026-11-09,2060,177.0,9.08
A004,2026-11-09,2061,176.0,9.84
A004,2026-11-09,2062,177.0,9.85
A004,2026-11-09,2063,171.0,9.39
A004,2026-11-09,2064,175.0,10.89
A004,2026-11-09,2065,176.0,9.92
A004,2026-11-09,2066,176.0,10.32
A004,2026-11-09,2067,172.0,8.76
A004,2026-11-09,2068,174.0,8.74
A004,2026-11-09,2069,173.0,9.88
A004,2026-11-09,2070,177.0,10.7
A004,2026-11-09,2071,170.0,8.97
A004,2026-11-09,2072,171.0,9.64
A004,2026-11-09,2073,169.0,8.8
A004,2026-11-09,2074,173.0,9.09
A004,2026-11-09,2075,177.0,9.62
A004,2026-11-09,2076,172.0,9.19
A004,2026-11-09,2077,172.0,8.69
A004,2026-11-09,2078,173.0,8.65
A004,2026-11-09,2079,172.0,8.3
A004,2026-11-09,2080,172.0,9.7
A004,2026-11-09,2081,172.0,9.75
A004,2026-11-09,2082,,9.72
A004,2026-11-09,2083,171.0,8.8
A004,2026-11-09,2084,172.0,9.92
A004,2026-11-09,2085,173.0,9.72
A004,2026-11-09,2086,173.0,9.28
A004,2026-11-09,2087,171.0,9.15
A004,2026-11-09,2088,171.0,8.83
A004,2026-11-09,2089,172.0,9.31
A004,2026-11-09,2090,169.0,10.14
A004,2026-11-09,2091,168.0,9.82
A004,2026-11-09,2092,169.0,8.95
A004,2026-11-09,2093,167.0,9.4
A004,2026-11-09,2094,170.0,8.39
A004,2026-11-09,2095,171.0,9.45
A004,2026-11-09,2096,167.0,8.49
A004,2026-11-09,2097,169.0,9.37
A004,2026-11-09,2098,167.0,10.7
A004,2026-11-09,2099,166.0,8.54
A004,2026-11-09,2100,172.0,10.6
A004,2026-11-09,2101,165.0,9.11
A004,2026-11-09,2102,165.0,8.33
A004,2026-11-09,2103,167.0,8.26
A004,2026-11-09,2104,167.0,10.12
A004,2026-11-09,2105,168.0,8.96
A004,2026-11-09,2106,170.0,8.29
A004,2026-11-09,2107,164.0,8.46
A004,2026-11-09,2108,164.0,8.8
A004,2026-11-09,2109,168.0,8.5
A004,2026-11-09,2110,167.0,8.67
A004,2026-11-09,2111,166.0,9.48
A004,2026-11-09,2112,163.0,7.7
A004,2026-11-09,2113,166.0,8.72
A004,2026-11-09,2114,165.0,8.24
A004,2026-11-09,2115,164.0,7.94
A004,2026-11-09,2116,162.0,8.84
A004,2026-11-09,2117,,7.27
A004,2026-11-09,2118,166.0,6.68
A004,2026-11-09,2119,160.0,8.18
A004,2026-11-09,2120,160.0,7.92
A004,2026-11-09,2121,160.0,7.14
A004,2026-11-09,2122,160.0,6.87
A004,2026-11-09,2123,161.0,9.01
A004,2026-11-09,2124,162.0,8.07
A004,2026-11-09,2125,161.0,7.76
A004,2026-11-09,2126,160.0,9.01
A004,2026-11-09,2127,160.0,8.25
A004,2026-11-09,2128,160.0,8.64
A004,2026-11-09,2129,155.0,6.82
A004,2026-11-09,2130,160.0,6.74
A004,2026-11-09,2131,156.0,7.79
A004,2026-11-09,2132,156.0,7.61
A004,2026-11-09,2133,,8.05
A004,2026-11-09,2134,156.0,6.26
A004,2026-11-09,2135,157.0,7.61
A004,2026-11-09,2136,156.0,7.72
A004,2026-11-09,2137,155.0,7.63
A004,2026-11-09,2138,158.0,6.76
A004,2026-11-09,2139,156.0,7.26
A004,2026-11-09,2140,154.0,6.42
A004,2026-11-09,2141,155.0,6.65
A004,2026-11-09,2142,152.0,6.13
A004,2026-11-09,2143,157.0,6.24
A004,2026-11-09,2144,150.0,6.49
A004,2026-11-09,2145,152.0,6.28
A004,2026-11-09,2146,151.0,6.05
A004,2026-11-09,2147,150.0,5.66
A004,2026-11-09,2148,149.0,7.56
A004,2026-11-09,2149,148.0,6.01
A004,2026-11-09,2150,152.0,6.45
A004,2026-11-09,2151,146.0,5.13
A004,2026-11-09,2152,150.0,6.93
A004,2026-11-09,2153,149.0,6.15
A004,2026-11-09,2154,147.0,5.72
A004,2026-11-09,2155,148.0,5.66
A004,2026-11-09,2156,146.0,6.37
A004,2026-11-09,2157,144.0,4.01
A004,2026-11-09,2158,143.0,5.22
A004,2026-11-09,2159,146.0,5.58
A004,2026-11-09,2160,146.0,5.5
A004,2026-11-09,2161,145.0,7.02
A004,2026-11-09,2162,143.0,5.24
A004,2026-11-09,2163,143.0,5.97
A004,2026-11-09,2164,142.0,6.39
A004,2026-11-09,2165,139.0,5.64
A004,2026-11-09,2166,142.0,4.76
A004,2026-11-09,2167,142.0,4.33
A004,2026-11-09,2168,141.0,5.48
A004,2026-11-09,2169,144.0,5.95
A004,2026-11-09,2170,138.0,5.22
A004,2026-11-09,2171,138.0,5.56
A004,2026-11-09,2172,139.0,6.31
A004,2026-11-09,2173,139.0,5.18
A004,2026-11-09,2174,134.0,3.95
A004,2026-11-09,2175,139.0,4.57
A004,2026-11-09,2176,137.0,5.3
A004,2026-11-09,2177,132.0,4.25
A004,2026-11-09,2178,136.0,5.24
A004,2026-11-09,2179,134.0,4.22
A004,2026-11-09,2180,134.0,4.4
A004,2026-11-09,2181,132.0,3.92
A004,2026-11-09,2182,135.0,4.15
A004,2026-11-09,2183,137.0,4.12
A004,2026-11-09,2184,133.0,2.95
A004,2026-11-09,2185,128.0,3.58
A004,2026-11-09,2186,133.0,3.04
A004,2026-11-09,2187,131.0,3.47
A004,2026-11-09,2188,129.0,3.17
A004,2026-11-09,2189,131.0,4.18
A004,2026-11-09,2190,132.0,4.12
A004,2026-11-09,2191,128.0,3.78
A004,2026-11-09,2192,126.0,2.61
A004,2026-11-09,2193,125.0,3.25
A004,2026-11-09,2194,127.0,2.43
A004,2026-11-09,2195,127.0,3.08
A004,2026-11-09,2196,126.0,3.49
A004,2026-11-09,2197,125.0,3.63
A004,2026-11-09,2198,127.0,3.26
A004,2026-11-09,2199,127.0,3.66
A004,2026-11-09,2200,126.0,3.0
A004,2026-11-09,2201,126.0,2.63
A004,2026-11-09,2202,123.0,3.23
A004,2026-11-09,2203,122.0,3.19
A004,2026-11-09,2204,122.0,2.27
A004,2026-11-09,2205,122.0,2.74
A004,2026-11-09,2206,118.0,2.28
A004,2026-11-09,2207,121.0,1.19
A004,2026-11-09,2208,124.0,2.59
A004,2026-11-09,2209,123.0,1.49
A004,2026-11-09,2210,122.0,2.4
A004,2026-11-09,2211,121.0,1.22
A004,2026-11-09,2212,123.0,1.65
A004,2026-11-09,2213,117.0,1.76
A004,2026-11-09,2214,117.0,2.72
A004,2026-11-09,2215,121.0,1.68
A004,2026-11-09,2216,118.0,1.36
A004,2026-11-09,2217,116.0,2.22
A004,2026-11-09,2218,119.0,1.87
A004,2026-11-09,2219,116.0,2.47
A004,2026-11-09,2220,115.0,1.39
A004,2026-11-09,2221,114.0,2.13
A004,2026-11-09,2222,116.0,3.48
A004,2026-11-09,2223,116.0,1.86
A004,2026-11-09,2224,118.0,2.11
A004,2026-11-09,2225,114.0,1.0
A004,2026-11-09,2226,114.0,1.49
A004,2026-11-09,2227,117.0,2.28
A004,2026-11-09,2228,115.0,1.8
A004,2026-11-09,2229,113.0,2.37
A004,2026-11-09,2230,110.0,2.25
A004,2026-11-09,2231,111.0,1.21
A004,2026-11-09,2232,110.0,2.61
A004,2026-11-09,2233,112.0,1.25
A004,2026-11-09,2234,110.0,1.54
A004,2026-11-09,2235,114.0,2.14
A004,2026-11-09,2236,107.0,2.94
A004,2026-11-09,2237,108.0,1.4
A004,2026-11-09,2238,110.0,2.09
A004,2026-11-09,2239,110.0,2.09
A004,2026-11-09,2240,104.0,2.39
A004,2026-11-09,2241,105.0,2.71
A004,2026-11-09,2242,108.0,1.76
A004,2026-11-09,2243,111.0,2.61
A004,2026-11-09,2244,111.0,2.8
A004,2026-11-09,2245,107.0,3.07
A004,2026-11-09,2246,107.0,2.3
A004,2026-11-09,2247,105.0,2.09
A004,2026-11-09,2248,108.0,1.72
A004,2026-11-09,2249,109.0,1.12
A004,2026-11-09,2250,108.0,1.83
A004,2026-11-09,2251,105.0,2.07
A004,2026-11-09,2252,103.0,1.93
A004,2026-11-09,2253,105.0,2.36
A004,2026-11-09,2254,107.0,1.13
A004,2026-11-09,2255,103.0,1.89
A004,2026-11-09,2256,100.0,3.2
A004,2026-11-09,2257,103.0,2.6
A004,2026-11-09,2258,103.0,2.37
A004,2026-11-09,2259,99.0,2.23
A004,2026-11-09,2260,103.0,1.78
A004,2026-11-09,2261,103.0,0.95
A004,2026-11-09,2262,106.0,2.27
A004,2026-11-09,2263,99.0,0.53
A004,2026-11-09,2264,103.0,1.8
A004,2026-11-09,2265,103.0,2.0
A004,2026-11-09,2266,102.0,1.73
A004,2026-11-09,2267,99.0,3.3
A004,2026-11-09,2268,98.0,3.09
A004,2026-11-09,2269,100.0,2.62
A004,2026-11-09,2270,100.0,1.44
A004,2026-11-09,2271,99.0,3.15
A004,2026-11-09,2272,102.0,2.37
A004,2026-11-09,2273,98.0,1.43
A004,2026-11-09,2274,95.0,2.02
A004,2026-11-09,2275,98.0,2.58
A004,2026-11-09,2276,99.0,1.64
A004,2026-11-09,2277,99.0,2.08
A004,2026-11-09,2278,99.0,2.19
A004,2026-11-09,2279,101.0,1.34
A004,2026-11-09,2280,95.0,1.84
A004,2026-11-09,2281,96.0,1.38
A004,2026-11-09,2282,100.0,2.52
A004,2026-11-09,2283,93.0,1.46
A004,2026-11-09,2284,96.0,2.18
A004,2026-11-09,2285,99.0,1.17
A004,2026-11-09,2286,98.0,1.32
A004,2026-11-09,2287,97.0,1.29
A004,2026-11-09,2288,97.0,1.83
A004,2026-11-09,2289,93.0,2.11
A004,2026-11-09,2290,98.0,2.22
A004,2026-11-09,2291,92.0,0.94
A004,2026-11-09,2292,92.0,1.9
A004,2026-11-09,2293,95.0,1.55
A004,2026-11-09,2294,93.0,2.32
A004,2026-11-09,2295,94.0,1.84
A004,2026-11-09,2296,94.0,1.95
A004,2026-11-09,2297,97.0,1.55
A004,2026-11-09,2298,94.0,3.03
A004,2026-11-09,2299,92.0,1.23
A004,2026-11-09,2300,94.0,1.76
